long,lat,permit_type,issue_year,value
-80.54026891,43.41856928,Residential Accessory (1 or 2 units),2012,500
-80.49335265,43.46280079,Residential Accessory (3 or More),2012,500
-80.48558811,43.44050221,Plumbing,2012,500
-80.43670925,43.42906378,Plumbing,2012,500
-80.4893248,43.44923648,Plumbing,2012,500
-80.48664797,43.4676763,Residential Accessory (1 or 2 units),2012,500
-80.48992769,43.44929846,Plumbing,2012,500
-80.46574388,43.46310563,Plumbing,2012,500
-80.47601374,43.41330174,Residential Building (House),2012,500
-80.50391094,43.43514493,Plumbing,2012,500
-80.48562403,43.44794338,Plumbing,2012,500
-80.42882997,43.44514378,Plumbing,2012,500
-80.44276912,43.42707178,Plumbing,2012,500
-80.44869931,43.43561971,Residential Accessory (1 or 2 units),2012,500
-80.54275204,43.41035638,Plumbing,2012,500
-80.42830227,43.43300561,Residential Accessory (1 or 2 units),2012,500
-80.54567847,43.43624996,Plumbing,2012,500
-80.41219439,43.43383393,Residential Accessory (1 or 2 units),2012,500
-80.49784999,43.42536372,Residential Accessory (1 or 2 units),2012,500
-80.47739546,43.44139657,Plumbing,2012,500
-80.48473884,43.38365668,Residential Building (House),2012,500
-80.43161706,43.39330449,Garden Centre/Tent,2012,500
-80.46592514,43.38925707,Plumbing,2012,500
-80.42849536,43.43876075,Residential Accessory (1 or 2 units),2012,500
-80.49394531,43.40889882,Residential Accessory (1 or 2 units),2012,500
-80.45524776,43.4401404,Residential Accessory (1 or 2 units),2013,500
-80.45257171,43.45108435,Residential Building (House),2013,500
-80.53529224,43.42509856,Residential Alteration,2013,500
-80.53154882,43.44795582,Plumbing,2013,500
-80.42154877,43.44401938,Plumbing,2013,500
-80.469162,43.47924112,Plumbing,2013,500
-80.48783555,43.4508158,Commercial Building,2013,500
-80.47339454,43.44928768,Plumbing,2013,500
-80.4396605,43.42655766,Plumbing,2013,500
-80.46736817,43.38971805,Garden Centre/Tent,2013,500
-80.46505762,43.40332093,Plumbing,2013,500
-80.52460757,43.43151839,Plumbing,2013,500
-80.49417755,43.44899481,Plumbing,2013,500
-80.50039663,43.44987177,Non-Residential Alteration,2013,500
-80.4851849,43.46500811,Plumbing,2013,500
-80.48946883,43.42355383,Plumbing,2013,500
-80.44298699,43.45058911,Plumbing,2013,500
-80.48488279,43.47871287,Plumbing,2013,500
-80.49910128,43.45798054,Non-Residential Alteration,2013,500
-80.40735573,43.42997926,Residential Accessory (1 or 2 units),2013,500
-80.48511367,43.44749735,Plumbing,2013,500
-80.46460379,43.44543611,Residential Building (House),2013,500
-80.54015861,43.43088094,Residential Alteration,2013,500
-80.41149222,43.40366989,Plumbing,2013,500
-80.47945707,43.41014416,Residential Accessory (1 or 2 units),2013,500
-80.53566629,43.41278029,Residential Alteration,2013,500
-80.5029407,43.45823047,Residential Accessory (1 or 2 units),2013,500
-80.53899205,43.43398302,Plumbing,2013,500
-80.42986958,43.44745434,Plumbing,2013,500
-80.48899739,43.44884105,Plumbing,2013,500
-80.46847503,43.45832097,Plumbing,2013,500
-80.46389802,43.4456989,Plumbing,2013,500
-80.40864993,43.3921824,Residential Alteration,2013,500
-80.43737437,43.3863971,Plumbing,2013,500
-80.49696027,43.44940257,Residential Garage/Carport (1 or 2 units),2013,500
-80.43161706,43.39330449,Garden Centre/Tent,2013,500
-80.39463013,43.40589811,Plumbing,2013,500
-80.4410185,43.37832217,Residential Accessory (1 or 2 units),2013,500
-80.4426083,43.44688263,Residential Accessory (1 or 2 units),2013,500
-80.48993643,43.45131764,Non-Residential Alteration,2013,500
-80.52781389,43.42800537,Plumbing,2013,500
-80.46848297,43.39191904,Plumbing,2013,500
-80.41651451,43.45321639,Plumbing,2013,500
-80.50050264,43.44315811,Plumbing,2013,500
-80.40276552,43.41117161,Plumbing,2013,500
-80.52781389,43.42800537,Plumbing,2013,500
-80.52781389,43.42800537,Plumbing,2013,500
-80.51766377,43.45121086,Residential Building (House),2013,500
-80.44411903,43.43285946,Plumbing,2013,500
-80.42784108,43.44584566,Plumbing,2013,500
-80.43005534,43.4480005,Plumbing,2013,500
-80.41397157,43.45418015,Plumbing,2013,500
-80.54553957,43.42743113,Residential Accessory (1 or 2 units),2013,500
-80.53136626,43.44641637,Plumbing,2014,500
-80.48121902,43.46691643,Residential Accessory (1 or 2 units),2014,500
-80.44094085,43.46078494,Plumbing,2014,500
-80.47191922,43.44125569,Residential Alteration,2014,500
-80.45997995,43.43944674,Plumbing,2014,500
-80.46156176,43.45447179,Plumbing,2014,500
-80.43742734,43.37345769,Residential Accessory (1 or 2 units),2014,500
-80.54105959,43.41475789,Residential Accessory (1 or 2 units),2014,500
-80.42823343,43.37810791,Plumbing,2014,500
-80.45029993,43.43184561,Plumbing,2014,500
-80.4638329,43.45200143,Residential Alteration,2014,500
-80.42986516,43.44528413,Plumbing,2014,500
-80.41850556,43.39425451,Plumbing,2014,500
-80.46792182,43.44413291,Plumbing,2014,500
-80.48127138,43.46698522,Residential Accessory (1 or 2 units),2014,500
-80.53186133,43.43655006,Plumbing,2014,500
-80.51436239,43.45530916,Plumbing,2014,500
-80.50728696,43.41982867,Plumbing,2014,500
-80.46944491,43.44260582,Plumbing,2014,500
-80.47918691,43.4968217,Plumbing,2014,500
-80.49754023,43.4352117,Residential Alteration,2014,500
-80.40903199,43.44059898,Residential Accessory (1 or 2 units),2014,500
-80.44906495,43.46701296,Residential Accessory (1 or 2 units),2014,500
-80.44870002,43.43271824,Plumbing,2014,500
-80.42941342,43.44813242,Plumbing,2014,500
-80.49026752,43.45084276,Plumbing,2014,500
-80.49014051,43.45116062,Plumbing,2014,500
-80.51604759,43.43200725,Plumbing,2014,500
-80.48153571,43.45924755,Plumbing,2014,500
-80.50305533,43.42242817,Residential Alteration,2014,500
-80.48558811,43.44050221,Plumbing,2014,500
-80.5219704,43.43029289,Residential Accessory (1 or 2 units),2014,500
-80.50267915,43.45604099,Plumbing,2014,500
-80.43161706,43.39330449,Garden Centre/Tent,2014,500
-80.39463013,43.40589811,Plumbing,2014,500
-80.4785489,43.44857378,Residential Accessory (1 or 2 units),2014,500
-80.40986597,43.39222414,Residential Alteration,2014,500
-80.43241615,43.45180466,Plumbing,2014,500
-80.55425187,43.43581135,Residential Alteration,2014,500
-80.52377963,43.45092426,Plumbing,2014,500
-80.44024154,43.38119019,Residential Accessory (1 or 2 units),2014,500
-80.46123716,43.41239239,Plumbing,2014,500
-80.47967567,43.43088551,Plumbing,2014,500
-80.47855705,43.43592751,Plumbing,2014,500
-80.46848297,43.39191904,Plumbing,2014,500
-80.49207948,43.44276951,Residential Accessory (1 or 2 units),2014,500
-80.49327925,43.4079634,Residential Alteration,2014,500
-80.41676017,43.43846551,Residential Alteration,2015,500
-80.52591959,43.42064422,Residential Building (House),2015,500
-80.4793019,43.38920455,Residential Accessory (3 or More),2015,500
-80.4339107,43.40007631,Plumbing,2015,500
-80.44094085,43.46078494,Plumbing,2015,500
-80.45003955,43.3964148,Residential Accessory (1 or 2 units),2015,500
-80.47095039,43.44395951,Residential Building (House),2015,500
-80.54992909,43.41927837,Plumbing,2015,500
-80.45251246,43.46863702,Non-Residential Alteration,2015,500
-80.45249499,43.41866407,Plumbing,2015,500
-80.47099369,43.49884713,Plumbing,2015,500
-80.42587177,43.37601916,Plumbing,2015,500
-80.44279779,43.39256272,Residential Alteration,2015,500
-80.41196675,43.4018415,Plumbing,2015,500
-80.43308603,43.45898909,Residential Accessory (1 or 2 units),2015,500
-80.50134229,43.44102869,Residential Building (House),2015,500
-80.50778368,43.41825104,Plumbing,2015,500
-80.48399139,43.46827836,Non-Residential Alteration,2015,500
-80.53295719,43.42711869,Residential Accessory (1 or 2 units),2015,500
-80.43034143,43.44653377,Plumbing,2015,500
-80.49496731,43.45370091,Plumbing,2015,500
-80.5253149,43.44866865,Plumbing,2015,500
-80.48906179,43.46257523,Plumbing,2015,500
-80.51993188,43.42988098,Residential Building (House),2015,500
-80.46159812,43.4291012,Plumbing,2015,500
-80.50646247,43.42053453,Residential Alteration,2015,500
-80.43161706,43.39330449,Garden Centre/Tent,2015,500
-80.45279412,43.43983478,Residential Building (House),2015,500
-80.48860743,43.44990044,Plumbing,2015,500
-80.5175984,43.44804107,Residential Building (House),2015,500
-80.41240915,43.43378292,Plumbing,2015,500
-80.44506025,43.45487993,Residential Alteration,2015,500
-80.39018734,43.40471117,Plumbing,2015,500
-80.51446798,43.45303435,Residential Accessory (1 or 2 units),2015,500
-80.51840374,43.45470477,Non-Residential Alteration,2016,500
-80.42858029,43.46396249,Residential Accessory (1 or 2 units),2016,500
-80.43848995,43.39133731,Residential Accessory (1 or 2 units),2016,500
-80.48238215,43.44329438,Plumbing,2016,500
-80.49539046,43.45166595,Commercial Building,2016,500
-80.54479956,43.41318474,Residential Accessory (1 or 2 units),2016,500
-80.43848995,43.39133731,Plumbing,2016,500
-80.50998333,43.45857418,Residential Building (House),2016,500
-80.43171207,43.44715898,Residential Accessory (1 or 2 units),2016,500
-80.49980685,43.41706864,Residential Building (House),2016,500
-80.50069835,43.40496975,Non-Residential Alteration,2016,500
-80.42837349,43.42584674,Commercial Building,2016,500
-80.43186342,43.37643857,Plumbing,2016,500
-80.50600043,43.40636036,Residential Alteration,2016,500
-80.49707701,43.39594605,Plumbing,2016,500
-80.51953554,43.44975568,Plumbing,2016,500
-80.42123472,43.41290009,Plumbing,2016,500
-80.50683629,43.45477578,Residential Building (Multi),2016,500
-80.42348988,43.40330531,Plumbing,2016,500
-80.55681042,43.43734893,Plumbing,2016,500
-80.48956983,43.44966166,Commercial Building,2016,500
-80.51983281,43.44836289,Plumbing,2016,500
-80.42606122,43.37329786,Residential Accessory (1 or 2 units),2016,500
-80.44686223,43.41990057,Plumbing,2016,500
-80.47983409,43.44079602,Non-Residential Alteration,2016,500
-80.51057105,43.44020416,Residential Accessory (1 or 2 units),2016,500
-80.47783408,43.38624704,Plumbing,2016,500
-80.4836388,43.45719146,Residential Accessory (1 or 2 units),2016,500
-80.45362105,43.433547,Residential Accessory (1 or 2 units),2016,500
-80.49696207,43.38632429,Residential Accessory (1 or 2 units),2016,500
-80.4911104,43.44537456,Plumbing,2016,500
-80.47457017,43.42777547,Plumbing,2016,500
-80.52407554,43.4191055,Residential Accessory (1 or 2 units),2016,500
-80.52232896,43.40659063,Residential Accessory (3 or More),2016,500
-80.48979212,43.45044647,Commercial Building,2016,500
-80.44251765,43.37553235,Residential Accessory (1 or 2 units),2016,500
-80.44633378,43.45110904,Residential Building (Multi),2017,500
-80.40263867,43.40805386,Plumbing,2017,500
-80.52162409,43.45056339,Plumbing,2017,500
-80.43987659,43.39561677,Plumbing,2017,500
-80.41566203,43.42513568,Plumbing,2017,500
-80.40868795,43.45388255,Plumbing,2017,500
-80.51498028,43.45544614,Plumbing,2017,500
-80.47095315,43.49720788,Residential Accessory (1 or 2 units),2017,500
-80.45306418,43.43871212,Residential Accessory (1 or 2 units),2017,500
-80.46725469,43.4560273,Plumbing,2017,500
-80.48608331,43.4320719,Plumbing,2017,500
-80.49741877,43.45307046,Plumbing,2017,500
-80.49484055,43.43715346,Plumbing,2017,500
-80.51208037,43.41363394,Residential Accessory (1 or 2 units),2017,500
-80.47469027,43.44018424,Plumbing,2017,500
-80.45337781,43.4325933,Plumbing,2017,500
-80.4530299,43.43040419,Residential Accessory (1 or 2 units),2017,500
-80.45416562,43.46459524,Residential Alteration,2017,500
-80.45296718,43.43448397,Non-Residential Alteration,2017,500
-80.48775845,43.46046335,Residential Alteration,2017,500
-80.54065076,43.44288476,Residential Alteration,2017,500
-80.52524611,43.45043604,Plumbing,2017,500
-80.48759095,43.4511299,Plumbing,2017,500
-80.48046695,43.40456501,Garden Centre/Tent,2017,500
-80.49163066,43.45107783,Commercial Building,2017,500
-80.49311118,43.3824947,Residential Accessory (1 or 2 units),2017,500
-80.41629561,43.42536962,Plumbing,2017,500
-80.53917938,43.4455882,Plumbing,2017,500
-80.44988496,43.42447484,Residential Building (House),2017,500
-80.45319488,43.43455719,Non-Residential Alteration,2017,500
-80.48396033,43.47045939,Plumbing,2017,500
-80.474079,43.49209519,Plumbing,2017,500
-80.43328834,43.37863983,Residential Accessory (1 or 2 units),2017,500
-80.46234726,43.42954744,Residential Alteration,2017,500
-80.53602851,43.41901516,Residential Alteration,2017,500
-80.4312619,43.44601027,Plumbing,2017,500
-80.41929416,43.42808102,Residential Alteration,2017,500
-80.50305533,43.42242817,Residential Alteration,2017,500
-80.48639988,43.48174778,Residential Alteration,2017,500
-80.41565661,43.45422927,Plumbing,2017,500
-80.41019875,43.40335216,Plumbing,2017,500
-80.44113251,43.38173542,Residential Building (House),2017,500
-80.41201715,43.40219038,Plumbing,2017,500
-80.49645328,43.4530069,Plumbing,2017,500
-80.44441183,43.46119121,Plumbing,2017,500
-80.41215696,43.4541753,Plumbing,2017,500
-80.47233388,43.41358453,Plumbing,2017,500
-80.47362236,43.3850322,Residential Building (House),2017,500
-80.44285911,43.4691159,Residential Alteration,2017,500
-80.45592896,43.42133953,Residential Alteration,2018,500
-80.43570894,43.45439485,Plumbing,2018,500
-80.45787929,43.4004572,Plumbing,2018,500
-80.50091642,43.44804539,Residential Accessory (1 or 2 units),2018,500
-80.50542178,43.44867583,Residential Building (Multi),2018,500
-80.47757816,43.45148929,Residential Accessory (1 or 2 units),2018,500
-80.54574189,43.41889696,Residential Accessory (1 or 2 units),2018,500
-80.48783555,43.4508158,Commercial Building,2018,500
-80.55556361,43.4358648,Residential Building (House),2018,500
-80.50020737,43.44313565,Plumbing,2018,500
-80.45369067,43.42438428,Residential Building (House),2018,500
-80.49546648,43.45467484,Plumbing,2018,500
-80.51358708,43.45104817,Non-Residential Alteration,2018,500
-80.40979697,43.43071874,Residential Building (House),2018,500
-80.42622941,43.44033444,Residential Alteration,2018,500
-80.4482481,43.4311976,Non-Residential Alteration,2018,500
-80.49411195,43.40135417,Non-Residential Demolition,2018,500
-80.51867882,43.45100496,Plumbing,2018,500
-80.49484977,43.45261102,Plumbing,2018,500
-80.49510681,43.45220536,Commercial Building,2018,500
-80.48118951,43.44802149,Residential Demolition,2018,500
-80.50587973,43.44020635,Non-Residential Alteration,2018,500
-80.45561442,43.43473597,Residential Building (House),2018,500
-80.5004246,43.45001971,Plumbing,2018,500
-80.4970564,43.43847541,Residential Alteration,2018,500
-80.43350533,43.43471785,Residential Accessory (1 or 2 units),2018,500
-80.52876174,43.43118396,Plumbing,2018,500
-80.52876174,43.43118396,Plumbing,2018,500
-80.40029318,43.40858427,Plumbing,2018,500
-80.4843008,43.4237338,Non-Residential Alteration,2018,500
-80.4985533,43.46186819,Residential Alteration,2018,500
-80.48665655,43.45429718,Plumbing,2018,500
-80.49532562,43.45404626,Non-Residential Alteration,2018,500
-80.51717787,43.41579923,Non-Residential Alteration,2018,500
-80.42079215,43.42554838,Non-Residential Alteration,2018,500
-80.47950802,43.44714846,Residential Building (House),2018,500
-80.55645261,43.43560838,Residential Alteration,2018,500
-80.4452991,43.40072351,Non-Residential Alteration,2018,500
-80.44461909,43.39217197,Plumbing,2018,500
-80.49331602,43.45893217,Plumbing,2018,500
-80.51849832,43.44659145,Plumbing,2018,500
-80.49558183,43.40055798,Plumbing,2018,500
-80.50674205,43.40387044,Residential Alteration,2018,500
-80.49126598,43.4486983,Non-Residential Alteration,2018,500
-80.45628653,43.46413887,Residential Garage/Carport (1 or 2 units),2018,500
-80.49162382,43.44370405,Residential Alteration,2018,500
-80.49971686,43.44072406,Residential Building (House),2018,500
-80.47345387,43.45025923,Residential Accessory (1 or 2 units),2018,500
-80.43925584,43.43187256,Non-Residential Alteration,2018,500
-80.56152504,43.43467722,Plumbing,2018,500
-80.46036447,43.4481594,Residential Alteration,2018,500
-80.49303837,43.42676692,Residential Alteration,2018,500
-80.51814957,43.45432197,Plumbing,2018,500
-80.49303837,43.42676692,Residential Building (House),2018,500
-80.49975436,43.40267892,Residential Alteration,2018,500
-80.46574388,43.46310563,Non-Residential Alteration,2018,500
-80.47969238,43.48614924,Plumbing,2018,500
-80.49110148,43.46254646,Residential Accessory (1 or 2 units),2018,500
-80.4940821,43.38795277,Residential Alteration,2018,500
-80.40343193,43.44871648,Plumbing,2018,500
-80.43192307,43.37776991,Residential Alteration,2019,500
-80.52281112,43.45091152,Garden Centre/Tent,2019,500
-80.49448753,43.45654108,Residential Garage/Carport (3 or More),2019,500
-80.49433711,43.43810125,Residential Alteration,2019,500
-80.48205742,43.45413054,Plumbing,2019,500
-80.47373792,43.43912628,Plumbing,2019,500
-80.44547932,43.43870407,Plumbing,2019,500
-80.41276939,43.43569251,Plumbing,2019,500
-80.43536507,43.41716151,Plumbing,2019,500
-80.47610685,43.44139134,Plumbing,2019,500
-80.52685303,43.41969096,Residential Alteration,2019,500
-80.51251123,43.45480677,Residential Garage/Carport (1 or 2 units),2019,500
-80.41489169,43.4426106,Plumbing,2019,500
-80.50601074,43.46041597,Residential Accessory (1 or 2 units),2019,500
